JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453381.500000000, A.D. 2005-Jan-11 00:00:00.0000, -4.515380624674226E+07, -9.837983633107355E+07,  1.282390980458438E+06,  3.150791683846811E+01, -1.492744090586775E+01, -2.023044056005004E+00,
2453381.750000000, A.D. 2005-Jan-11 06:00:00.0000, -4.447213062355913E+07, -9.869988245499429E+07,  1.238662119162746E+06,  3.160993920946848E+01, -1.470634443505481E+01, -2.025908163204011E+00,
2453382.000000000, A.D. 2005-Jan-11 12:00:00.0000, -4.378826800049176E+07, -9.901514548067367E+07,  1.194872457519330E+06,  3.171041608319031E+01, -1.448456324370969E+01, -2.028673699545400E+00,
2453382.250000000, A.D. 2005-Jan-11 18:00:00.0000, -4.310225180825679E+07, -9.932561073518424E+07,  1.151024125826605E+06,  3.180934303006215E+01, -1.426210817291840E+01, -2.031340557679125E+00,
2453382.500000000, A.D. 2005-Jan-12 00:00:00.0000, -4.241411557243282E+07, -9.963126378005031E+07,  1.107119256650724E+06,  3.190671569616111E+01, -1.403899009000525E+01, -2.033908634980546E+00,
2453382.750000000, A.D. 2005-Jan-12 06:00:00.0000, -4.172389291182511E+07, -9.993209041180901E+07,  1.063159984723449E+06,  3.200252980333314E+01, -1.381521988800579E+01, -2.036377833550142E+00,
2453383.000000000, A.D. 2005-Jan-12 12:00:00.0000, -4.103161753682768E+07, -1.002280766625600E+08,  1.019148446840212E+06,  3.209678114930964E+01, -1.359080848513980E+01, -2.038748060213008E+00,
2453383.250000000, A.D. 2005-Jan-12 18:00:00.0000, -4.033732324778295E+07, -1.005192088005037E+08,  9.750867817579657E+05,  3.218946560782057E+01, -1.336576682428438E+01, -2.041019226518173E+00,
2453383.500000000, A.D. 2005-Jan-13 00:00:00.0000, -3.964104393333904E+07, -1.008054733304683E+08,  9.309771300931796E+05,  3.228057912870389E+01, -1.314010587244701E+01, -2.043191248737680E+00,
2453383.750000000, A.D. 2005-Jan-13 06:00:00.0000, -3.894281356880461E+07, -1.010868569944252E+08,  8.868216342198849E+05,  3.237011773801153E+01, -1.291383662023874E+01, -2.045264047865485E+00,
2453384.000000000, A.D. 2005-Jan-13 12:00:00.0000, -3.824266621450157E+07, -1.013633467719931E+08,  8.426224381676465E+05,  3.245807753811170E+01, -1.268697008134757E+01, -2.047237549616133E+00,
2453384.250000000, A.D. 2005-Jan-13 18:00:00.0000, -3.754063601411560E+07, -1.016349298809310E+08,  7.983816875195950E+05,  3.254445470778774E+01, -1.245951729201184E+01, -2.049111684423249E+00,
2453384.500000000, A.D. 2005-Jan-14 00:00:00.0000, -3.683675719304447E+07, -1.019015937776192E+08,  7.541015293105915E+05,  3.262924550233348E+01, -1.223148931049383E+01, -2.050886387437799E+00,
2453384.750000000, A.D. 2005-Jan-14 06:00:00.0000, -3.613106405674449E+07, -1.021633261575298E+08,  7.097841119252816E+05,  3.271244625364494E+01, -1.200289721655365E+01, -2.052561598526189E+00,
