JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2453382.250000000, A.D. 2005-Jan-11 18:00:00.0000, -8.077286760288845E+08, -1.095498487789221E+08,  1.852815617941109E+07,  1.594761787633353E+00, -1.232949788936421E+01,  1.551062976048190E-02,
2453382.500000000, A.D. 2005-Jan-12 00:00:00.0000, -8.076941896217000E+08, -1.098161629004167E+08,  1.852848993552588E+07,  1.598493356047062E+00, -1.232928631353552E+01,  1.539112210205218E-02,
2453382.750000000, A.D. 2005-Jan-12 06:00:00.0000, -8.076596171939129E+08, -1.100824752786155E+08,  1.852882108144909E+07,  1.602754728860998E+00, -1.232925468908421E+01,  1.527235385980408E-02,
2453383.000000000, A.D. 2005-Jan-12 12:00:00.0000, -8.076249471336353E+08, -1.103487844040024E+08,  1.852914983408402E+07,  1.607486368291933E+00, -1.232891191057069E+01,  1.517154956637601E-02,
2453383.250000000, A.D. 2005-Jan-12 18:00:00.0000, -8.075901734831233E+08, -1.106150799978736E+08,  1.852947665322805E+07,  1.612257264469371E+00, -1.232799097225972E+01,  1.509248029873067E-02,
2453383.500000000, A.D. 2005-Jan-13 00:00:00.0000, -8.075553009748411E+08, -1.108813505322681E+08,  1.852980189574429E+07,  1.616573126129602E+00, -1.232665433627219E+01,  1.502235434152688E-02,
2453383.750000000, A.D. 2005-Jan-13 06:00:00.0000, -8.075203423139944E+08, -1.111475920602147E+08,  1.853012553197056E+07,  1.620240466087003E+00, -1.232540007083990E+01,  1.494039554853366E-02,
2453384.000000000, A.D. 2005-Jan-13 12:00:00.0000, -8.074853094271460E+08, -1.114138120054068E+08,  1.853044713098380E+07,  1.623523755372469E+00, -1.232471381162764E+01,  1.483272190611817E-02,
2453384.250000000, A.D. 2005-Jan-13 18:00:00.0000, -8.074502048740877E+08, -1.116800246628762E+08,  1.853076614463319E+07,  1.626971685078668E+00, -1.232469997680217E+01,  1.470326759898821E-02,
2453384.500000000, A.D. 2005-Jan-14 00:00:00.0000, -8.074150198514460E+08, -1.119462414038709E+08,  1.853108229011089E+07,  1.631010170107546E+00, -1.232501177967161E+01,  1.457053687446308E-02,
2453384.750000000, A.D. 2005-Jan-14 06:00:00.0000, -8.073797407528830E+08, -1.122124637278533E+08,  1.853139570755104E+07,  1.635648967576133E+00, -1.232512980697621E+01,  1.445332002525479E-02,
2453385.000000000, A.D. 2005-Jan-14 12:00:00.0000, -8.073443580459694E+08, -1.124786830647132E+08,  1.853170683982205E+07,  1.640525008086543E+00, -1.232471066565386E+01,  1.435867854976625E-02,
2453385.250000000, A.D. 2005-Jan-14 18:00:00.0000, -8.073088719943769E+08, -1.127448876833899E+08,  1.853201610003060E+07,  1.645143652272202E+00, -1.232381334648769E+01,  1.427720999744597E-02,
2453385.500000000, A.D. 2005-Jan-15 00:00:00.0000, -8.072732916115372E+08, -1.130110714120340E+08,  1.853232357092877E+07,  1.649255097397298E+00, -1.232286268348493E+01,  1.418979430302070E-02,
2453385.750000000, A.D. 2005-Jan-15 06:00:00.0000, -8.072376264717295E+08, -1.132772382798130E+08,  1.853262895522063E+07,  1.653057422931256E+00, -1.232230598853670E+01,  1.408299990083428E-02,
2453386.000000000, A.D. 2005-Jan-15 12:00:00.0000, -8.072018783296345E+08, -1.135433987284274E+08,  1.853293183544672E+07,  1.657022990721202E+00, -1.232224739100486E+01,  1.395990337341857E-02,
2453386.250000000, A.D. 2005-Jan-15 18:00:00.0000, -8.071660390951293E+08, -1.138095607116595E+08,  1.853323202876195E+07,  1.661527714015907E+00, -1.232236882942602E+01,  1.383764499475859E-02,
2453386.500000000, A.D. 2005-Jan-16 00:00:00.0000, -8.071300964172620E+08, -1.140757226903309E+08,  1.853352976343405E+07,  1.666561739193228E+00, -1.232216748114822E+01,  1.373462430641315E-02,
2453386.750000000, A.D. 2005-Jan-16 06:00:00.0000, -8.070940427082137E+08, -1.143418735949886E+08,  1.853382555192512E+07,  1.671718995529102E+00, -1.232132145077167E+01,  1.365700833640915E-02,
2453387.000000000, A.D. 2005-Jan-16 12:00:00.0000, -8.070578811365935E+08, -1.146079997488178E+08,  1.853411985318800E+07,  1.676471491798837E+00, -1.231992946813885E+01,  1.359388870906830E-02,
2453387.250000000, A.D. 2005-Jan-16 18:00:00.0000, -8.070216241619117E+08, -1.148740939767108E+08,  1.853441276109700E+07,  1.680543306196165E+00, -1.231846013534714E+01,  1.352443061940622E-02,
2453387.500000000, A.D. 2005-Jan-17 00:00:00.0000, -8.069852853291814E+08, -1.151401604983287E+08,  1.853470394174661E+07,  1.684118565479868E+00, -1.231743339228376E+01,  1.343240032374204E-02,
2453387.750000000, A.D. 2005-Jan-17 06:00:00.0000, -8.069488700898376E+08, -1.154062118180468E+08,  1.853499287529873E+07,  1.687712486128691E+00, -1.231704459512706E+01,  1.331798473406653E-02,
2453388.000000000, A.D. 2005-Jan-17 12:00:00.0000, -8.069123726184530E+08, -1.156722595032719E+08,  1.853527923447200E+07,  1.691782411564619E+00, -1.231701919967111E+01,  1.319753213860064E-02,
2453388.250000000, A.D. 2005-Jan-17 18:00:00.0000, -8.068757810244147E+08, -1.159383059808598E+08,  1.853556310656860E+07,  1.696403896416328E+00, -1.231685306546088E+01,  1.309021767762353E-02,
2453388.500000000, A.D. 2005-Jan-18 00:00:00.0000, -8.068390861814826E+08, -1.162043439349776E+08,  1.853584488823503E+07,  1.701258949840759E+00, -1.231618393127842E+01,  1.300441358150550E-02,
